iso2c	date	key	value
NL	2006-01-01	PCPI_IX	93.7001282902818
NL	2007-01-01	PCPI_IX	95.2123158670512
NL	2008-01-01	PCPI_IX	97.5797719890453
NL	2009-01-01	PCPI_IX	98.7407535461799
NL	2010-01-01	PCPI_IX	100
NL	2011-01-01	PCPI_IX	102.341070177514
NL	2012-01-01	PCPI_IX	104.854103924227
NL	2013-01-01	PCPI_IX	107.482689910561
NL	2014-01-01	PCPI_IX	108.531758668693
NL	2015-01-01	PCPI_IX	109.183218539311
NL	2016-01-01	PCPI_IX	109.528965398018
NL	2017-01-01	PCPI_IX	111.042062834942
NL	2018-01-01	PCPI_IX	112.933662096136
NL	2019-01-01	PCPI_IX	115.907994941178
PT	2000-01-01	PCPI_IX	78.5323684294627
PT	2001-01-01	PCPI_IX	81.9641569933633
PT	2002-01-01	PCPI_IX	84.9151507188842
PT	2003-01-01	PCPI_IX	87.6485616990452
PT	2004-01-01	PCPI_IX	89.7217675069332
PT	2005-01-01	PCPI_IX	91.7648792508975
PT	2006-01-01	PCPI_IX	94.6166247066051
PT	2007-01-01	PCPI_IX	96.9384838273258
PT	2008-01-01	PCPI_IX	99.4477428564327
PT	2009-01-01	PCPI_IX	98.6168271091589
PT	2010-01-01	PCPI_IX	100
PT	2011-01-01	PCPI_IX	103.653011004307
PT	2012-01-01	PCPI_IX	106.527659906895
PT	2013-01-01	PCPI_IX	106.819989560289
PT	2014-01-01	PCPI_IX	106.522866162199
PT	2015-01-01	PCPI_IX	107.042632369495
PT	2016-01-01	PCPI_IX	107.692806187126
PT	2017-01-01	PCPI_IX	109.166705134988
PT	2018-01-01	PCPI_IX	110.25151180504
PT	2019-01-01	PCPI_IX	110.624358614714
SI	2000-01-01	PCPI_IX	66.5351167615768
SI	2001-01-01	PCPI_IX	72.1105372356862
SI	2002-01-01	PCPI_IX	77.5049662296385
SI	2003-01-01	PCPI_IX	81.80196883415
SI	2004-01-01	PCPI_IX	84.7410938948484
SI	2005-01-01	PCPI_IX	86.8185229329449
SI	2006-01-01	PCPI_IX	88.9524566282612
SI	2007-01-01	PCPI_IX	92.2058888447446
SI	2008-01-01	PCPI_IX	97.4131461616563
SI	2009-01-01	PCPI_IX	98.2306979208052
SI	2010-01-01	PCPI_IX	100
SI	2011-01-01	PCPI_IX	101.802851719419
SI	2012-01-01	PCPI_IX	104.447093100252
SI	2013-01-01	PCPI_IX	106.294971968393
SI	2014-01-01	PCPI_IX	106.506864432967
SI	2015-01-01	PCPI_IX	105.947115172383
SI	2016-01-01	PCPI_IX	105.888844744625
SI	2017-01-01	PCPI_IX	107.402110095793
SI	2018-01-01	PCPI_IX	109.269412439853
SI	2019-01-01	PCPI_IX	111.051074912815
SK	2000-01-01	PCPI_IX	65.3990786628971
SK	2001-01-01	PCPI_IX	70.1925827374023
SK	2002-01-01	PCPI_IX	72.3876046344032
SK	2003-01-01	PCPI_IX	78.5797438882422
SK	2004-01-01	PCPI_IX	84.5113365485892
SK	2005-01-01	PCPI_IX	86.8008204445923
SK	2006-01-01	PCPI_IX	90.6923887133433
SK	2007-01-01	PCPI_IX	93.1925273019569
SK	2008-01-01	PCPI_IX	97.4776872332169
SK	2009-01-01	PCPI_IX	99.052053883253
SK	2010-01-01	PCPI_IX	100
SK	2011-01-01	PCPI_IX	103.919285991463
SK	2012-01-01	PCPI_IX	107.666722102112
SK	2013-01-01	PCPI_IX	109.17456621764
SK	2014-01-01	PCPI_IX	109.091413049504
SK	2015-01-01	PCPI_IX	108.736626198792
SK	2016-01-01	PCPI_IX	108.171184655469
SK	2017-01-01	PCPI_IX	109.590332058318
SK	2018-01-01	PCPI_IX	112.345473695881
